day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;75300;STARFRUIT;5050;1;5044;29;;;5051;29;;;;;5050.5;146.0078125
1;75300;AMETHYSTS;9998;4;9996;2;9995;27;10004;2;10005;27;;;10001.0;40.0
1;75300;ORCHIDS;1072;5;1071;2;1065;49;1079;5;1080;2;1087;49;1075.5;71251.4609375
1;75400;ORCHIDS;1072;5;1071;2;1065;51;1079;5;1080;2;1086;51;1075.5;70186.359375
1;75400;STARFRUIT;5044;28;;;;;5051;28;;;;;5047.5;148.09375
1;75400;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;40.0
1;75500;AMETHYSTS;10002;1;9995;24;;;10005;24;;;;;10003.5;40.0
1;75500;ORCHIDS;1073;7;1072;3;1066;48;1080;7;1081;3;1087;48;1076.5;69120.15625
1;75500;STARFRUIT;5044;24;;;;;5051;24;;;;;5047.5;151.15625
1;75600;STARFRUIT;5044;1;5043;30;;;5049;1;5050;2;5051;30;5046.5;160.375
1;75600;AMETHYSTS;9996;2;9995;30;;;10002;6;10004;2;10005;30;9999.0;40.0
1;75600;ORCHIDS;1073;5;1072;2;1066;55;1080;5;1081;2;1088;55;1076.5;68053.359375
1;75700;STARFRUIT;5043;22;;;;;5048;6;5050;22;;;5045.5;164.8515625
1;75700;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;40.0
1;75700;ORCHIDS;1073;10;1072;2;1066;42;1081;10;1082;2;1088;42;1077.0;66985.9609375
1;75800;ORCHIDS;1073;10;1072;3;1066;53;1080;10;1081;3;1088;53;1076.5;65918.9609375
1;75800;STARFRUIT;5043;28;;;;;5050;28;;;;;5046.5;166.546875
1;75800;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;40.0
1;75900;AMETHYSTS;9996;2;9995;27;;;10002;4;10004;2;10005;27;9999.0;40.0
1;75900;ORCHIDS;1073;6;1072;5;1066;51;1080;6;1081;5;1088;51;1076.5;64851.859375
1;75900;STARFRUIT;5043;29;;;;;5050;29;;;;;5046.5;172.2265625
1;76000;STARFRUIT;5047;2;5043;2;5042;29;5049;31;;;;;5048.0;183.765625
1;76000;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;40.0
1;76000;ORCHIDS;1075;5;1074;5;1068;50;1082;5;1083;5;1089;50;1078.5;63783.16015625
1;76100;STARFRUIT;5042;29;;;;;5049;29;;;;;5045.5;188.640625
1;76100;AMETHYSTS;9995;29;;;;;10002;5;10005;29;;;9998.5;40.0
1;76100;ORCHIDS;1075;10;1074;2;1068;51;1082;10;1083;2;1090;51;1078.5;62713.859375
1;76200;ORCHIDS;1078;6;1075;9;1074;3;1082;9;1083;3;1090;53;1080.0;61644.4609375
1;76200;STARFRUIT;5042;32;;;;;5049;32;;;;;5045.5;186.40625
1;76200;AMETHYSTS;9998;3;9996;2;9995;30;10004;2;10005;30;;;10001.0;40.0
1;76300;AMETHYSTS;9998;2;9996;1;9995;24;10004;1;10005;24;;;10001.0;40.0
1;76300;ORCHIDS;1076;7;1075;4;1069;41;1083;7;1084;4;1090;41;1079.5;60574.4609375
1;76300;STARFRUIT;5043;25;;;;;5050;25;;;;;5046.5;172.609375
1;76400;STARFRUIT;5048;1;5043;23;;;5049;2;5050;21;;;5048.5;177.671875
1;76400;AMETHYSTS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;40.0
1;76400;ORCHIDS;1077;8;1076;3;1070;42;1084;8;1085;3;1091;42;1080.5;103409.9609375
1;76500;STARFRUIT;5049;1;5043;27;;;5050;27;;;;;5049.5;165.3984375
1;76500;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;40.0
1;76500;ORCHIDS;1076;9;1075;3;1069;52;1084;9;1085;3;1091;52;1080.0;102343.359375
1;76600;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;40.0
1;76600;ORCHIDS;1078;6;1077;2;1071;49;1085;6;1086;2;1092;49;1081.5;101275.65625
1;76600;STARFRUIT;5043;31;;;;;5049;2;5050;29;;;5046.0;179.2265625
1;76700;ORCHIDS;1077;7;1076;2;1070;50;1084;7;1085;2;1091;50;1080.5;100208.859375
1;76700;STARFRUIT;5043;6;5042;29;;;5048;2;5049;27;;;5045.5;197.359375
1;76700;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;40.0
1;76800;STARFRUIT;5042;28;;;;;5049;28;;;;;5045.5;190.515625
1;76800;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;40.0
1;76800;ORCHIDS;1076;10;1075;4;1069;49;1083;10;1084;4;1091;49;1079.5;99142.4609375
1;76900;STARFRUIT;5042;22;;;;;5049;22;;;;;5045.5;190.0078125
1;76900;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;40.0
1;76900;ORCHIDS;1077;7;1076;5;1070;40;1084;7;1085;5;1091;40;1080.5;98075.4609375
1;77000;ORCHIDS;1078;8;1077;5;1071;40;1085;8;1086;5;1092;40;1081.5;97007.359375
1;77000;AMETHYSTS;9998;8;9996;1;9995;20;10004;1;10005;20;;;10001.0;40.0
1;77000;STARFRUIT;5042;21;;;;;5049;21;;;;;5045.5;193.8125
1;77100;ORCHIDS;1077;10;1076;2;1070;41;1084;10;1085;2;1091;41;1080.5;95940.15625
1;77100;STARFRUIT;5048;1;5042;21;;;5049;21;;;;;5048.5;188.421875
1;77100;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;40.0
1;77200;STARFRUIT;5042;25;;;;;5049;25;;;;;5045.5;192.0234375
1;77200;ORCHIDS;1076;5;1075;2;1069;44;1083;5;1084;2;1090;44;1079.5;94873.859375
1;77200;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;40.0
1;77300;STARFRUIT;5042;30;;;;;5049;30;;;;;5045.5;195.078125
1;77300;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;40.0
1;77300;ORCHIDS;1075;8;1074;3;1068;56;1083;8;1084;3;1090;56;1079.0;93807.4609375
1;77400;ORCHIDS;1077;5;1076;2;1070;47;1084;5;1085;2;1092;47;1080.5;92739.4609375
1;77400;AMETHYSTS;9996;2;9995;23;;;9998;1;10004;2;10005;23;9997.0;40.0
1;77400;STARFRUIT;5042;2;5041;23;;;5048;25;;;;;5045.0;201.34375
1;77500;ORCHIDS;1077;8;1076;5;1070;47;1084;8;1085;5;1091;47;1080.5;91671.859375
1;77500;STARFRUIT;5044;2;5042;2;5041;21;5048;23;;;;;5046.0;202.53125
1;77500;AMETHYSTS;10000;2;9996;2;9995;21;10004;2;10005;21;;;10002.0;40.0
1;77600;STARFRUIT;5041;29;;;;;5048;29;;;;;5044.5;211.71875
1;77600;ORCHIDS;1077;8;1076;3;1070;56;1084;8;1085;3;1092;56;1080.5;90603.65625
1;77600;AMETHYSTS;9996;1;9995;28;;;9998;1;10004;1;10005;28;9997.0;40.0
1;77700;STARFRUIT;5042;6;5041;26;;;5048;26;;;;;5045.0;211.765625
1;77700;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;40.0
1;77700;ORCHIDS;1078;8;1077;3;1071;42;1085;8;1086;3;1093;42;1081.5;89534.359375
1;77800;ORCHIDS;1078;6;1077;2;1071;46;1085;6;1086;2;1093;46;1081.5;88464.9609375
1;77800;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;40.0
1;77800;STARFRUIT;5041;28;;;;;5048;28;;;;;5044.5;211.953125
1;77900;ORCHIDS;1075;5;1074;3;1068;43;1082;5;1083;3;1090;43;1078.5;87398.4609375
1;77900;STARFRUIT;5041;27;;;;;5048;27;;;;;5044.5;215.2734375
1;77900;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;40.0
1;78000;STARFRUIT;5041;10;5040;28;;;5047;30;;;;;5044.0;224.390625
1;78000;ORCHIDS;1075;6;1074;4;1068;54;1082;6;1083;4;1090;54;1078.5;86331.859375
1;78000;AMETHYSTS;9996;2;9995;28;;;10002;7;10004;2;10005;28;9999.0;40.0
1;78100;STARFRUIT;5042;2;5041;30;;;5047;1;5048;29;;;5044.5;217.8984375
1;78100;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;40.0
1;78100;ORCHIDS;1076;10;1075;3;1069;49;1083;10;1084;3;1090;49;1079.5;85264.65625
1;78200;ORCHIDS;1073;6;1072;3;1066;39;1080;6;1081;3;1088;39;1076.5;84199.859375
1;78200;AMETHYSTS;9995;21;;;;;10002;6;10005;21;;;9998.5;40.0
1;78200;STARFRUIT;5042;3;5041;21;;;5048;21;;;;;5045.0;213.1953125
1;78300;ORCHIDS;1072;5;1071;5;1065;45;1079;5;1080;5;1087;45;1075.5;83135.9609375
1;78300;STARFRUIT;5047;1;5042;5;5041;21;5048;21;;;;;5047.5;203.0546875
1;78300;AMETHYSTS;9998;3;9995;21;;;10005;21;;;;;10001.5;40.0
1;78400;STARFRUIT;5041;28;;;;;5048;28;;;;;5044.5;210.390625
1;78400;ORCHIDS;1072;8;1071;4;1065;49;1079;8;1080;4;1087;49;1075.5;82071.9609375
1;78400;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;40.0
1;78500;STARFRUIT;5042;27;;;;;5049;27;;;;;5045.5;190.7421875
1;78500;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;40.0
1;78500;ORCHIDS;1072;5;1071;4;1065;52;1079;5;1080;4;1086;52;1075.5;81008.359375
1;78600;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;40.0
1;78600;ORCHIDS;1072;9;1071;4;1065;41;1079;9;1080;4;1087;41;1075.5;79944.15625
1;78600;STARFRUIT;5041;21;;;;;5048;21;;;;;5044.5;202.21875
1;78700;STARFRUIT;5042;2;5041;26;;;5048;28;;;;;5045.0;201.0
1;78700;ORCHIDS;1072;7;1071;2;1065;48;1079;7;1080;2;1087;48;1075.5;78879.859375
1;78700;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;40.0
1;78800;AMETHYSTS;9995;26;;;;;10002;7;10005;26;;;9998.5;40.0
1;78800;ORCHIDS;1073;5;1072;2;1066;51;1080;5;1081;2;1087;51;1076.5;77814.9609375
1;78800;STARFRUIT;5042;26;;;;;5049;26;;;;;5045.5;196.8359375
1;78900;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;40.0
1;78900;STARFRUIT;5042;26;;;;;5048;2;5049;24;;;5045.0;196.765625
1;78900;ORCHIDS;1072;5;1071;4;1065;49;1080;5;1081;4;1087;49;1076.0;76749.9609375
1;79000;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;40.0
1;79000;ORCHIDS;1074;9;1073;4;1067;54;1081;9;1082;4;1088;54;1077.5;75683.859375
1;79000;STARFRUIT;5041;31;;;;;5048;31;;;;;5044.5;206.1640625
1;79100;STARFRUIT;5041;22;;;;;5042;1;5048;22;;;5041.5;204.6484375
1;79100;ORCHIDS;1075;5;1074;3;1068;47;1082;5;1083;3;1089;47;1078.5;74616.65625
1;79100;AMETHYSTS;9995;22;;;;;9998;1;10005;22;;;9996.5;40.0
1;79200;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;40.0
1;79200;ORCHIDS;1075;5;1074;4;1068;45;1082;5;1083;4;1090;45;1078.5;73548.859375
1;79200;STARFRUIT;5040;22;;;;;5047;22;;;;;5043.5;222.375
1;79300;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;40.0
1;79300;STARFRUIT;5040;25;;;;;5041;10;5047;25;;;5040.5;231.4375
1;79300;ORCHIDS;1075;9;1074;2;1068;49;1082;9;1083;2;1089;49;1078.5;72481.4609375
1;79400;AMETHYSTS;10000;6;9998;3;9996;1;10004;1;10005;28;;;10002.0;40.0
1;79400;ORCHIDS;1074;10;1073;3;1067;53;1081;10;1082;3;1089;53;1077.5;71414.4609375
1;79400;STARFRUIT;5043;6;5040;29;;;5047;29;;;;;5045.0;227.359375
1;79500;STARFRUIT;5041;1;5040;25;;;5047;26;;;;;5044.0;223.546875
1;79500;ORCHIDS;1073;6;1072;3;1066;44;1080;6;1081;3;1088;44;1076.5;70348.359375
1;79500;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;40.0
1;79600;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;40.0
1;79600;ORCHIDS;1074;7;1073;5;1067;47;1081;7;1082;5;1089;47;1077.5;69281.15625
1;79600;STARFRUIT;5041;24;;;;;5048;24;;;;;5044.5;210.609375
1;79700;AMETHYSTS;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;40.0
1;79700;STARFRUIT;5043;2;5042;26;;;5048;1;5049;25;;;5045.5;195.828125
1;79700;ORCHIDS;1074;10;1073;2;1067;51;1081;10;1082;2;1088;51;1077.5;68214.359375
1;79800;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;40.0
1;79800;ORCHIDS;1073;6;1072;3;1066;44;1080;6;1081;3;1087;44;1076.5;67148.4609375
1;79800;STARFRUIT;5042;24;;;;;5049;24;;;;;5045.5;187.90625
1;79900;STARFRUIT;5042;26;;;;;5043;5;5049;26;;;5042.5;193.84375
1;79900;ORCHIDS;1072;5;1071;2;1065;45;1076;7;1079;5;1080;2;1074.0;66082.9609375
1;79900;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;40.0
1;80000;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;40.0
1;80000;ORCHIDS;1074;5;1073;4;1067;46;1081;5;1082;4;1088;46;1077.5;65015.859375
1;80000;STARFRUIT;5042;1;5041;23;;;5048;24;;;;;5045.0;201.0625
1;80100;AMETHYSTS;9995;29;;;;;10002;2;10005;29;;;9998.5;40.0
1;80100;STARFRUIT;5042;29;;;;;5049;29;;;;;5045.5;198.0625
1;80100;ORCHIDS;1073;8;1072;2;1066;53;1080;8;1081;2;1088;53;1076.5;63949.16015625
1;80200;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;40.0
1;80200;ORCHIDS;1073;8;1072;2;1066;46;1080;8;1081;2;1087;46;1076.5;62882.859375
1;80200;STARFRUIT;5047;1;5042;27;;;5049;27;;;;;5048.0;193.6015625
1;80300;STARFRUIT;5042;1;5041;28;;;5048;28;;;;;5045.0;207.140625
1;80300;ORCHIDS;1072;10;1071;5;1065;52;1079;10;1080;5;1086;52;1075.5;61817.4609375
1;80300;AMETHYSTS;10002;1;9995;28;;;10005;28;;;;;10003.5;40.0
1;80400;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;40.0
1;80400;ORCHIDS;1072;9;1071;2;1065;57;1079;9;1080;2;1086;57;1075.5;60751.9609375
1;80400;STARFRUIT;5042;2;5041;30;;;5048;2;5049;30;;;5045.0;199.46875
1;80500;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;40.0
1;80500;STARFRUIT;5042;23;;;;;5049;23;;;;;5045.5;194.640625
1;80500;ORCHIDS;1073;6;1072;5;1066;40;1080;6;1081;5;1088;40;1076.5;59684.859375
1;80600;AMETHYSTS;9995;22;;;;;9998;3;10002;2;10005;22;9996.5;40.0
1;80600;ORCHIDS;1072;8;1071;5;1065;40;1079;8;1080;5;1086;40;1075.5;101335.15625
1;80600;STARFRUIT;5042;22;;;;;5049;22;;;;;5045.5;198.6640625
1;80700;STARFRUIT;5042;24;;;;;5049;25;;;;;5045.5;197.3046875
1;80700;ORCHIDS;1073;10;1072;2;1066;55;1080;10;1081;2;1088;55;1076.5;100271.859375
1;80700;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;40.0
1;80800;AMETHYSTS;9996;2;9995;30;;;10002;2;10004;2;10005;30;9999.0;40.0
1;80800;ORCHIDS;1075;7;1074;5;1068;51;1082;7;1083;5;1089;51;1078.5;99206.9609375
1;80800;STARFRUIT;5043;3;5042;32;;;5048;2;5049;30;;;5045.5;199.078125
1;80900;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;40.0
1;80900;STARFRUIT;5046;1;5042;3;5041;31;5048;31;;;;;5047.0;211.46875
1;80900;ORCHIDS;1077;6;1076;3;1070;55;1084;6;1085;3;1091;55;1080.5;98139.9609375
1;81000;ORCHIDS;1077;9;1076;5;1070;50;1084;9;1085;5;1091;50;1080.5;97072.859375
1;81000;STARFRUIT;5041;24;;;;;5048;24;;;;;5044.5;218.609375
1;81000;AMETHYSTS;9995;24;;;;;10002;5;10005;24;;;9998.5;40.0
1;81100;STARFRUIT;5041;29;;;;;5049;29;;;;;5045.0;199.9375
1;81100;ORCHIDS;1077;10;1076;4;1070;58;1084;10;1085;4;1091;58;1080.5;96005.65625
1;81100;AMETHYSTS;10002;1;9995;29;;;10005;29;;;;;10003.5;40.0
1;81200;ORCHIDS;1077;8;1076;2;1070;47;1084;8;1085;2;1091;47;1080.5;94938.359375
1;81200;STARFRUIT;5042;1;5041;20;;;5048;1;5049;20;;;5045.0;200.359375
1;81200;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;40.0
1;81300;ORCHIDS;1078;6;1077;4;1071;46;1085;6;1086;4;1092;46;1081.5;93869.9609375
1;81300;AMETHYSTS;10000;2;9996;1;9995;23;10004;1;10005;23;;;10002.0;40.0
1;81300;STARFRUIT;5044;2;5041;24;;;5048;24;;;;;5046.0;212.140625
1;81400;STARFRUIT;5047;1;5041;26;;;5048;26;;;;;5047.5;209.90625
1;81400;AMETHYSTS;9998;9;9996;2;9995;24;10004;2;10005;24;;;10001.0;40.0
1;81400;ORCHIDS;1079;7;1078;3;1072;44;1086;7;1087;3;1094;44;1082.5;92799.9609375
1;81500;STARFRUIT;5042;29;;;;;5048;1;5049;28;;;5045.0;199.171875
1;81500;ORCHIDS;1079;10;1078;2;1072;52;1086;10;1087;2;1094;52;1082.5;91729.859375
1;81500;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;40.0
1;81600;ORCHIDS;1079;10;1078;5;1072;53;1086;10;1087;5;1094;53;1082.5;90659.65625
1;81600;STARFRUIT;5042;28;;;;;5049;28;;;;;5045.5;191.75
1;81600;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;40.0
1;81700;ORCHIDS;1082;9;1079;9;1078;2;1086;9;1087;2;1094;49;1084.0;89589.359375
1;81700;AMETHYSTS;9996;1;9995;29;;;10000;5;10004;1;10005;29;9998.0;40.0
1;81700;STARFRUIT;5043;7;5042;30;;;5045;4;5048;1;5049;29;5044.0;198.8359375
1;81800;STARFRUIT;5042;22;;;;;5049;22;;;;;5045.5;197.78125
1;81800;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;40.0
1;81800;ORCHIDS;1079;9;1078;2;1072;44;1086;9;1087;2;1094;44;1082.5;88518.9609375
1;81900;STARFRUIT;5042;25;;;;;5049;25;;;;;5045.5;189.46875
1;81900;ORCHIDS;1078;8;1077;3;1071;42;1085;8;1086;3;1092;42;1081.5;87449.9609375
1;81900;AMETHYSTS;9996;2;9995;23;;;10002;4;10004;2;10005;23;9999.0;40.0
1;82000;ORCHIDS;1078;9;1077;3;1071;53;1085;9;1086;3;1093;53;1081.5;86380.359375
1;82000;STARFRUIT;5041;29;;;;;5049;29;;;;;5045.0;199.7734375
1;82000;AMETHYSTS;9995;29;;;;;9998;2;10005;29;;;9996.5;40.0
1;82100;ORCHIDS;1080;7;1079;5;1073;49;1084;5;1087;7;1088;5;1082.0;85309.15625
1;82100;AMETHYSTS;10002;2;9996;2;9995;27;10004;2;10005;27;;;10003.0;40.0
1;82100;STARFRUIT;5043;1;5042;29;;;5049;29;;;;;5046.0;191.9609375
1;82200;STARFRUIT;5043;8;5042;22;;;5049;22;;;;;5046.0;187.5859375
1;82200;AMETHYSTS;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;40.0
1;82200;ORCHIDS;1081;5;1080;4;1074;38;1088;5;1089;4;1095;38;1084.5;84236.859375
1;82300;STARFRUIT;5043;8;5042;21;;;5049;21;;;;;5046.0;191.34375
1;82300;ORCHIDS;1079;7;1078;2;1072;38;1086;7;1087;2;1094;38;1082.5;83165.9609375
1;82300;AMETHYSTS;9995;21;;;;;10002;9;10005;21;;;9998.5;40.0
1;82400;ORCHIDS;1080;10;1079;4;1073;42;1087;10;1088;4;1095;42;1083.5;82093.9609375
1;82400;STARFRUIT;5043;8;5042;22;;;5049;22;;;;;5046.0;188.328125
1;82400;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;40.0
1;82500;ORCHIDS;1082;9;1081;4;1075;56;1089;9;1090;4;1096;56;1085.5;81020.359375
1;82500;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;40.0
1;82500;STARFRUIT;5043;30;;;;;5050;30;;;;;5046.5;174.53125
1;82600;STARFRUIT;5043;28;;;;;5050;28;;;;;5046.5;175.015625
1;82600;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;40.0
1;82600;ORCHIDS;1082;8;1081;3;1075;51;1089;8;1090;3;1097;51;1085.5;79946.15625
1;82700;STARFRUIT;5043;27;;;;;5050;27;;;;;5046.5;175.3203125
1;82700;ORCHIDS;1084;8;1083;4;1077;51;1091;8;1092;4;1098;51;1087.5;78870.359375
1;82700;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;40.0
1;82800;ORCHIDS;1084;6;1083;5;1077;38;1091;6;1092;5;1098;38;1087.5;77794.4609375
1;82800;STARFRUIT;5043;20;;;;;5050;20;;;;;5046.5;171.0859375
1;82800;AMETHYSTS;10002;1;9998;7;9995;20;10005;20;;;;;10003.5;40.0
1;82900;ORCHIDS;1084;6;1083;2;1077;41;1091;6;1092;2;1098;41;1087.5;76718.4609375
1;82900;AMETHYSTS;9998;6;9996;2;9995;25;10000;4;10004;2;10005;25;9999.0;40.0
1;82900;STARFRUIT;5044;26;;;;;5047;4;5049;7;5050;2;5045.5;156.6484375
1;83000;STARFRUIT;5045;1;5044;27;;;5051;27;;;;;5048.0;145.84375
1;83000;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;40.0
1;83000;ORCHIDS;1084;9;1083;4;1077;50;1091;9;1092;4;1099;50;1087.5;75641.859375
1;83100;STARFRUIT;5045;2;5044;22;;;5051;24;;;;;5048.0;143.8359375
1;83100;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;40.0
1;83100;ORCHIDS;1084;5;1083;5;1077;41;1091;5;1092;5;1099;41;1087.5;74565.15625
1;83200;ORCHIDS;1084;6;1083;4;1077;41;1091;6;1092;4;1098;41;1087.5;73488.859375
1;83200;STARFRUIT;5045;6;5044;23;;;5051;23;;;;;5048.0;150.796875
1;83200;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;40.0
1;83300;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;40.0
1;83300;ORCHIDS;1084;5;1083;2;1077;47;1091;5;1092;2;1099;47;1087.5;72411.9609375
1;83300;STARFRUIT;5044;30;;;;;5049;3;5051;30;;;5046.5;153.6796875
1;83400;STARFRUIT;5044;20;;;;;5051;20;;;;;5047.5;149.203125
1;83400;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;40.0
1;83400;ORCHIDS;1083;9;1082;5;1076;47;1090;9;1091;5;1097;47;1086.5;71336.4609375
1;83500;STARFRUIT;5043;28;;;;;5049;5;5050;1;5051;28;5046.0;160.15625
1;83500;AMETHYSTS;9996;1;9995;28;;;10002;1;10004;1;10005;28;9999.0;40.0
1;83500;ORCHIDS;1082;5;1081;3;1075;44;1089;5;1090;3;1097;44;1085.5;70261.359375
1;83600;ORCHIDS;1082;7;1081;3;1075;47;1089;7;1090;3;1097;47;1085.5;69186.15625
1;83600;STARFRUIT;5044;2;5043;28;;;5050;30;;;;;5047.0;162.8046875
1;83600;AMETHYSTS;9998;6;9996;2;9995;28;10004;2;10005;28;;;10001.0;40.0
1;83700;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;40.0
1;83700;ORCHIDS;1083;6;1082;3;1076;50;1090;6;1091;3;1097;50;1086.5;68110.359375
1;83700;STARFRUIT;5044;26;;;;;5051;26;;;;;5047.5;154.2890625
1;83800;STARFRUIT;5044;30;;;;;5050;1;5051;29;;;5047.0;158.96875
1;83800;AMETHYSTS;9998;10;9996;1;9995;29;10004;1;10005;29;;;10001.0;40.0
1;83800;ORCHIDS;1086;9;1082;9;1081;5;1090;9;1091;5;1097;56;1088.0;67034.4609375
1;83900;STARFRUIT;5043;26;;;;;5048;1;5050;26;;;5045.5;168.1328125
1;83900;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;40.0
1;83900;ORCHIDS;1082;5;1081;4;1075;43;1090;5;1091;4;1097;43;1086.0;65958.4609375
1;84000;ORCHIDS;1083;8;1082;2;1076;45;1090;8;1091;2;1098;45;1086.5;64881.859375
1;84000;STARFRUIT;5043;23;;;;;5050;23;;;;;5046.5;176.484375
1;84000;AMETHYSTS;10002;1;9995;23;;;10005;23;;;;;10003.5;40.0
1;84100;AMETHYSTS;9998;1;9996;2;9995;24;10004;2;10005;24;;;10001.0;40.0
1;84100;ORCHIDS;1083;5;1082;4;1076;47;1090;5;1091;4;1098;47;1086.5;63805.16015625
1;84100;STARFRUIT;5043;26;;;;;5049;2;5050;24;;;5046.0;178.53125
1;84200;STARFRUIT;5043;2;5042;27;;;5047;3;5049;29;;;5045.0;181.6484375
1;84200;AMETHYSTS;9998;5;9996;2;9995;27;10004;2;10005;27;;;10001.0;40.0
1;84200;ORCHIDS;1085;10;1082;10;1081;5;1089;10;1090;5;1097;51;1087.0;62729.359375
1;84300;STARFRUIT;5048;1;5043;2;5042;25;5049;27;;;;;5048.5;180.5859375
1;84300;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;40.0
1;84300;ORCHIDS;1084;9;1081;9;1080;3;1088;9;1089;3;1096;51;1086.0;61654.4609375
1;84400;ORCHIDS;1082;5;1081;3;1075;44;1089;5;1090;3;1096;44;1085.5;60578.9609375
1;84400;STARFRUIT;5043;29;;;;;5048;8;5050;29;;;5045.5;179.0234375
1;84400;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;40.0
1;84500;AMETHYSTS;9996;1;9995;29;;;9998;1;10004;1;10005;29;9997.0;40.0
1;84500;ORCHIDS;1080;6;1079;2;1073;50;1087;6;1088;2;1095;50;1083.5;106862.2578125
1;84500;STARFRUIT;5042;30;;;;;5047;3;5049;30;;;5044.5;185.5859375
1;84600;STARFRUIT;5042;30;;;;;5049;30;;;;;5045.5;188.8125
1;84600;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;40.0
1;84600;ORCHIDS;1081;6;1080;4;1074;54;1085;6;1088;6;1089;4;1083.0;105791.9609375
1;84700;STARFRUIT;5043;5;5042;22;;;5049;22;;;;;5046.0;191.984375
1;84700;AMETHYSTS;9996;2;9995;20;;;10002;3;10004;2;10005;20;9999.0;40.0
1;84700;ORCHIDS;1079;6;1078;5;1072;37;1086;6;1087;5;1093;37;1082.5;104723.5625
1;84800;ORCHIDS;1078;8;1077;3;1071;43;1085;8;1086;3;1093;43;1081.5;103655.5625
1;84800;STARFRUIT;5042;22;;;;;5049;22;;;;;5045.5;192.921875
